Country,Year,Population
ECU,1999,1.733727698
ECU,2000,1.640605971
ECU,2001,1.798584661
ECU,2002,1.908671472
ECU,2003,2.029189439
ECU,2004,2.150041892
ECU,2005,2.203366408
ECU,2006,2.066177292
ECU,2007,2.244788111
ECU,2008,2.344230258
ECU,2009,2.455104271
ECU,2010,2.441361756
ECU,2011,2.543911176
ECU,2012,2.473495016
ECU,2013,2.617689044
ECU,2014,2.761702175
ECU,2015,
ECU,2016,
ECU,2017,
EGY,1960,0.59467362
EGY,1961,0.615909078
EGY,1962,0.652327306
EGY,1963,0.736123834
EGY,1964,0.848732448
EGY,1965,0.895254509
EGY,1966,0.838036148
EGY,1967,0.604816785
EGY,1968,0.686218182
EGY,1969,0.575607363
EGY,1970,0.618800122
EGY,1971,0.642635851
EGY,1972,0.695630911
EGY,1973,0.634739663
EGY,1974,0.681689186
EGY,1975,0.793611909
EGY,1976,0.860471488
EGY,1977,0.922951342
EGY,1978,0.935941671
EGY,1979,0.998142783
EGY,1980,1.025865288
EGY,1981,1.127434172
EGY,1982,1.218706363
EGY,1983,1.199538935
EGY,1984,1.306326444
EGY,1985,1.273535128
EGY,1986,1.444838148
EGY,1987,1.409756608
EGY,1988,1.366369746
EGY,1989,1.288799227
EGY,1990,1.322777217
EGY,1991,1.339789275
EGY,1992,1.353604755
EGY,1993,1.520286484
EGY,1994,1.365097016
EGY,1995,1.502382335
EGY,1996,1.571310296
EGY,1997,1.635681662
EGY,1998,1.814286717
EGY,1999,1.827177043
EGY,2000,2.021660576
EGY,2001,1.761296175
EGY,2002,1.752215942
EGY,2003,1.999994134
EGY,2004,2.001962275
EGY,2005,2.177805381
EGY,2006,2.28491226
EGY,2007,2.377408257
EGY,2008,2.453080477
EGY,2009,2.50693511
EGY,2010,2.41019138
EGY,2011,2.528167325
EGY,2012,2.471928185
EGY,2013,2.376329652
EGY,2014,2.198980246
EGY,2015,
EGY,2016,
EGY,2017,
EMU,1960,
EMU,1961,
EMU,1962,
EMU,1963,
EMU,1964,
EMU,1965,
EMU,1966,
EMU,1967,
EMU,1968,
EMU,1969,
EMU,1970,
EMU,1971,
EMU,1972,
EMU,1973,
EMU,1974,
EMU,1975,
EMU,1976,
EMU,1977,
EMU,1978,
EMU,1979,
EMU,1980,
EMU,1981,
EMU,1982,
EMU,1983,
EMU,1984,
EMU,1985,
EMU,1986,
EMU,1987,
EMU,1988,
EMU,1989,
EMU,1990,
EMU,1991,8.469097495
EMU,1992,8.212562535
EMU,1993,8.009369182
EMU,1994,7.94637961
EMU,1995,8.09617367
EMU,1996,8.283789775
EMU,1997,8.159639555
EMU,1998,8.290429954
EMU,1999,8.17677622
EMU,2000,8.207013725
EMU,2001,8.378061505
EMU,2002,8.335929408
EMU,2003,8.412746122
EMU,2004,8.444274973
EMU,2005,8.351671649
EMU,2006,8.317244789
EMU,2007,8.131036132
EMU,2008,7.905203821
EMU,2009,7.284917549
EMU,2010,7.425634257
EMU,2011,7.161267591
EMU,2012,6.996653435
EMU,2013,6.84398703
EMU,2014,6.474920548
EMU,2015,
EMU,2016,
EMU,2017,
ERI,1960,
ERI,1961,
ERI,1962,
ERI,1963,
ERI,1964,
ERI,1965,
ERI,1966,
ERI,1967,
ERI,1968,
ERI,1969,
ERI,1970,
ERI,1971,
ERI,1972,
ERI,1973,
ERI,1974,
ERI,1975,
ERI,1976,
ERI,1977,
ERI,1978,
ERI,1979,
ERI,1980,
ERI,1981,
ERI,1982,
ERI,1983,
ERI,1984,
ERI,1985,
ERI,1986,
ERI,1987,
ERI,1988,
ERI,1989,
ERI,1990,
ERI,1991,
ERI,1992,
ERI,1993,
ERI,1994,0.280482252
ERI,1995,0.302600934
ERI,1996,0.324765377
ERI,1997,0.273747608
ERI,1998,0.183109853
ERI,1999,0.187666155
ERI,2000,0.179415769
ERI,2001,0.180355057
ERI,2002,0.16739016
ERI,2003,0.194225396
ERI,2004,0.199571194
ERI,2005,0.193096913
ERI,2006,0.137963994
ERI,2007,0.139499082
ERI,2008,0.09789904
ERI,2009,0.119104459
ERI,2010,0.11692068
ERI,2011,0.132758694
ERI,2012,
ERI,2013,
ERI,2014,
ERI,2015,
ERI,2016,
ERI,2017,
ESP,1960,1.606592711
ESP,1961,1.74622172
ESP,1962,1.935781533
ESP,1963,1.879509312
ESP,1964,2.037725257
ESP,1965,2.225610193
ESP,1966,2.407735709
ESP,1967,2.647227559
ESP,1968,2.93409754
ESP,1969,2.897101868
ESP,1970,3.457969859
ESP,1971,3.75994979
ESP,1972,4.190966866
ESP,1973,4.440462955
ESP,1974,4.89498864
ESP,1975,5.079852145
ESP,1976,5.491294603
ESP,1977,5.358942976
ESP,1978,5.438594324
ESP,1979,5.478315887
ESP,1980,5.734778954
ESP,1981,5.48982234
ESP,1982,5.525887108
ESP,1983,5.367036187
ESP,1984,5.190482538
ESP,1985,5.230998485
ESP,1986,4.93636136
ESP,1987,4.934193197
ESP,1988,5.134110769
ESP,1989,5.837882861
ESP,1990,5.624190007
ESP,1991,5.790484006
ESP,1992,5.973836221
ESP,1993,5.570288803
ESP,1994,5.901638793
ESP,1995,6.082242269
ESP,1996,5.848744212
ESP,1997,6.292802734
ESP,1998,6.5022035
ESP,1999,6.991264687
ESP,2000,7.257824346
ESP,2001,7.290748328
ESP,2002,7.591280782
ESP,2003,7.611166445
ESP,2004,7.908050681
ESP,2005,8.097058048
ESP,2006,7.88419571
ESP,2007,7.920890716
ESP,2008,7.165531607
ESP,2009,6.216973378
ESP,2010,5.816416366
ESP,2011,5.788018458
ESP,2012,5.660938803
ESP,2013,5.084398353
ESP,2014,5.033824487
ESP,2015,
ESP,2016,
ESP,2017,
EST,1960,
EST,1961,
EST,1962,
EST,1963,
EST,1964,
EST,1965,
EST,1966,
EST,1967,
EST,1968,
EST,1969,
EST,1970,
EST,1971,
EST,1972,
EST,1973,
EST,1974,
EST,1975,
EST,1976,
EST,1977,
EST,1978,
EST,1979,
EST,1980,
EST,1981,
EST,1982,
EST,1983,
EST,1984,
EST,1985,
EST,1986,
EST,1987,
EST,1988,
EST,1989,
EST,1990,
EST,1991,
EST,1992,15.57605126
EST,1993,13.05673945
EST,1994,13.02054613
EST,1995,12.19581745
EST,1996,12.96252174
EST,1997,12.93833023
EST,1998,11.76694109
EST,1999,10.90411323
EST,2000,10.63625164
EST,2001,11.21670899
EST,2002,10.79350419
EST,2003,12.49335386
EST,2004,12.68399031
EST,2005,12.36701519
EST,2006,12.00996206
EST,2007,13.95488409
EST,2008,13.08183443
EST,2009,10.91432018
EST,2010,13.59968907
EST,2011,14.01673297
EST,2012,13.32400037
EST,2013,15.09371797
EST,2014,14.84881917
EST,2015,
EST,2016,
EST,2017,
ETH,1960,0.015892176
ETH,1961,0.015042483
ETH,1962,0.017054794
ETH,1963,0.017719867
ETH,1964,0.016683879
ETH,1965,0.025801617
ETH,1966,0.032177485
ETH,1967,0.040882101
ETH,1968,0.064096784
ETH,1969,0.060333958
ETH,1970,0.058202095
ETH,1971,0.063320974
ETH,1972,0.04673108
ETH,1973,0.056497003
ETH,1974,0.054570323
ETH,1975,0.037157756
ETH,1976,0.035511837
ETH,1977,0.031192369
ETH,1978,0.040256114
ETH,1979,0.053430353
ETH,1980,0.051680257
ETH,1981,0.051674643
ETH,1982,0.039892131
ETH,1983,0.048177053
ETH,1984,0.04212724
ETH,1985,0.044488964
ETH,1986,0.052583799
ETH,1987,0.059355556
ETH,1988,0.059495219
ETH,1989,0.060854997
ETH,1990,0.06276065
ETH,1991,0.05991315
ETH,1992,0.057439133
ETH,1993,0.056580884
ETH,1994,0.040420199
ETH,1995,0.044725848
ETH,1996,0.048351836
ETH,1997,0.050034792
ETH,1998,0.051272705
ETH,1999,0.048844127
ETH,2000,0.053348338
ETH,2001,0.063550673
ETH,2002,0.064136044
ETH,2003,0.068745056
ETH,2004,0.070957323
ETH,2005,0.06671871
ETH,2006,0.069804932
ETH,2007,0.074245057
ETH,2008,0.079084048
ETH,2009,0.077619139
ETH,2010,0.07509386
ETH,2011,0.085803968
ETH,2012,0.092622864
ETH,2013,0.112072453
ETH,2014,0.119124015
ETH,2015,
ETH,2016,
ETH,2017,
EUU,1960,5.762158102
EUU,1961,5.922286133
EUU,1962,6.209355018
EUU,1963,6.573989889
EUU,1964,6.790271969
EUU,1965,6.962248115
EUU,1966,7.116020568
EUU,1967,7.224616458
EUU,1968,7.592302028
EUU,1969,8.006266133
EUU,1970,8.490751291
EUU,1971,8.656015669
EUU,1972,8.942345588
EUU,1973,9.34280705
EUU,1974,9.155998472
EUU,1975,8.937406127
EUU,1976,9.478249882
EUU,1977,9.405140595
EUU,1978,9.675640363
EUU,1979,10.0492085
EUU,1980,9.729604012
EUU,1981,9.15257289
EUU,1982,8.925997859
EUU,1983,8.777502364
EUU,1984,8.69949905
EUU,1985,8.901775031
EUU,1986,8.856205872
EUU,1987,8.998802207
EUU,1988,8.852280317
EUU,1989,9.075032671
EUU,1990,8.578956365
EUU,1991,8.586203596
EUU,1992,8.313844472
EUU,1993,8.170089621
EUU,1994,8.039079607
EUU,1995,8.152155974
EUU,1996,8.362705908
EUU,1997,8.156139925
EUU,1998,8.156760822
EUU,1999,7.991338607
EUU,2000,8.013425982
EUU,2001,8.172648668
EUU,2002,8.103745058
EUU,2003,8.222474447
EUU,2004,8.208098253
EUU,2005,8.142762936
EUU,2006,8.176670834
EUU,2007,8.008156168
EUU,2008,7.80238627
EUU,2009,7.155647741
EUU,2010,7.354520586
EUU,2011,7.079327763
EUU,2012,6.917510608
EUU,2013,6.753513189
EUU,2014,6.379148848
EUU,2015,
EUU,2016,
EUU,2017,
FCS,1960,0.283290883
FCS,1961,0.285566492
FCS,1962,0.294273787
FCS,1963,0.290952145
FCS,1964,0.299584829
FCS,1965,0.388348573
FCS,1966,0.473480084
FCS,1967,0.509496038
FCS,1968,0.681328576
FCS,1969,0.707618166
FCS,1970,0.6820113
FCS,1971,0.666593099
FCS,1972,0.604472853
FCS,1973,0.620380308
FCS,1974,0.59400365
FCS,1975,0.592166808
FCS,1976,0.730390764
FCS,1977,0.693841289
FCS,1978,0.67703502
FCS,1979,0.794607087
FCS,1980,0.738370422
FCS,1981,0.683242592
FCS,1982,0.66935626
FCS,1983,0.722173951
FCS,1984,0.731253153
FCS,1985,0.757971209
FCS,1986,0.774391127
FCS,1987,0.80752876
FCS,1988,0.887390009
FCS,1989,0.881038726
FCS,1990,0.741506442
FCS,1991,0.747728089
FCS,1992,0.766543577
FCS,1993,0.773945488
FCS,1994,0.815848662
FCS,1995,0.803825402
FCS,1996,0.773121842
FCS,1997,0.765867719
FCS,1998,0.784567155
FCS,1999,0.781231505
FCS,2000,0.765812137
FCS,2001,0.789740321
FCS,2002,0.75023733
FCS,2003,0.800614954
FCS,2004,0.859576224
FCS,2005,0.846048033
FCS,2006,0.799199812
FCS,2007,0.719929743
FCS,2008,0.801348446
FCS,2009,0.820861629
FCS,2010,0.842662477
FCS,2011,0.825987786
FCS,2012,0.841904675
FCS,2013,0.880020574
FCS,2014,0.886959024
FCS,2015,
FCS,2016,
FCS,2017,
FIN,1960,3.409846728
FIN,1961,3.348877215
FIN,1962,3.742567366
FIN,1963,4.279630907
FIN,1964,5.024189944
FIN,1965,5.549837063
FIN,1966,6.444050245
FIN,1967,6.213386589
FIN,1968,7.200890139
FIN,1969,8.20434233
FIN,1970,8.769643882
FIN,1971,8.799132244
FIN,1972,9.51830728
FIN,1973,10.58429033
FIN,1974,9.9520677
FIN,1975,9.785017744
FIN,1976,10.85124292
FIN,1977,10.59729975
FIN,1978,10.92339046
FIN,1979,11.40345731
FIN,1980,12.18667255
FIN,1981,10.73140319
FIN,1982,8.925664185
FIN,1983,8.562246655
FIN,1984,8.65558094
FIN,1985,10.13132618
FIN,1986,10.84333288
FIN,1987,11.68994386
FIN,1988,10.54993985
FIN,1989,10.59243558
FIN,1990,10.37716896
FIN,1991,10.71047721
FIN,1992,9.415521088
FIN,1993,9.948375064
FIN,1994,11.24602792
FIN,1995,10.32014335
FIN,1996,11.95863616
FIN,1997,11.66057821
FIN,1998,11.05828449
FIN,1999,10.7295164
FIN,2000,10.12847414
FIN,2001,10.9967421
FIN,2002,11.86067583
FIN,2003,13.26109694
FIN,2004,12.83267498
FIN,2005,10.41643805
FIN,2006,12.57063845
FIN,2007,12.09848186
FIN,2008,10.63715919
FIN,2009,9.955194272
FIN,2010,11.57528165
FIN,2011,10.54447474
FIN,2012,9.075433356
FIN,2013,8.681780123
FIN,2014,8.660721243
FIN,2015,
FIN,2016,
FIN,2017,
FJI,1960,0.49404656
FJI,1961,0.414293293
FJI,1962,0.547992419
FJI,1963,0.55483164
FJI,1964,0.944326784
FJI,1965,0.74307099
FJI,1966,0.677471637
FJI,1967,0.729021362
FJI,1968,0.79383113
FJI,1969,0.849012475
FJI,1970,1.000355408
FJI,1971,1.0347046
FJI,1972,1.067374828
FJI,1973,1.138271128
FJI,1974,1.186903507
FJI,1975,1.081157485
FJI,1976,0.823876634
FJI,1977,1.281055529
FJI,1978,1.167479835
FJI,1979,1.351072662
FJI,1980,1.252629259
FJI,1981,1.66181226
FJI,1982,1.256727796
FJI,1983,1.043294995
FJI,1984,0.83249758
FJI,1985,0.814132009
FJI,1986,0.842052305
FJI,1987,0.660514739
FJI,1988,0.765948235
FJI,1989,0.870415553
FJI,1990,1.117269718
FJI,1991,0.912420986
FJI,1992,1.004750642
FJI,1993,0.99564121
FJI,1994,0.977014812
FJI,1995,0.983543478
FJI,1996,1.047078559
FJI,1997,0.99900613
FJI,1998,0.96220863
FJI,1999,0.973023978
FJI,2000,1.039677129
FJI,2001,1.297067861
FJI,2002,1.092424705
FJI,2003,1.284259173
FJI,2004,1.653469037
FJI,2005,1.334157118
FJI,2006,1.471389672
FJI,2007,1.38806342
FJI,2008,1.060957621
FJI,2009,0.929697981
FJI,2010,1.419979069
FJI,2011,1.25604496
FJI,2012,1.213104227
FJI,2013,1.30887617
FJI,2014,1.320574708
FJI,2015,
FJI,2016,
FJI,2017,
FRA,1960,5.793507945
FRA,1961,5.927130464
FRA,1962,6.207578239
FRA,1963,6.844149785
FRA,1964,6.982957004
FRA,1965,7.033701955
FRA,1966,6.874765083
FRA,1967,7.30642216
FRA,1968,7.501194027
FRA,1969,8.00297878
FRA,1970,8.436868233
FRA,1971,8.81155982
FRA,1972,9.07734214
FRA,1973,9.666680526
FRA,1974,9.262230669
FRA,1975,8.237752775
FRA,1976,9.27004864
FRA,1977,8.780463816
FRA,1978,9.20614423
FRA,1979,9.598217534
FRA,1980,9.131853937
FRA,1981,8.180155178
FRA,1982,7.821404774
FRA,1983,7.52548753
FRA,1984,7.177923254
FRA,1985,7.058284444
FRA,1986,6.749452533
FRA,1987,6.56706621
FRA,1988,6.435519509
FRA,1989,6.714180737
FRA,1990,6.420670907
FRA,1991,6.67168905
FRA,1992,6.217259025
FRA,1993,6.089252757
FRA,1994,5.699231509
FRA,1995,5.864118291
FRA,1996,6.280953607
FRA,1997,5.862811599
FRA,1998,6.271267469
FRA,1999,6.098157837
FRA,2000,5.946665463
FRA,2001,6.153060599
FRA,2002,6.068664472
FRA,2003,6.115998108
FRA,2004,6.120078568
FRA,2005,6.099598855
FRA,2006,5.906266386
FRA,2007,5.76638517
FRA,2008,5.690501415
FRA,2009,5.438356727
FRA,2010,5.428980862
FRA,2011,5.077911491
FRA,2012,5.075063887
FRA,2013,5.062174035
FRA,2014,4.573182147
FRA,2015,
FRA,2016,
FRA,2017,
FRO,1960,1.692738236
FRO,1961,3.237277517
FRO,1962,3.298959798
FRO,1963,3.461931471
FRO,1964,3.31955341
FRO,1965,3.676937669
FRO,1966,3.732415493
FRO,1967,4.46626774
FRO,1968,4.79973822
FRO,1969,5.503441495
FRO,1970,6.56781721
FRO,1971,6.585148089
FRO,1972,5.865880177
FRO,1973,6.249641852
FRO,1974,7.342058357
FRO,1975,8.413191006
FRO,1976,7.886398394
FRO,1977,9.628314607
FRO,1978,9.362260792
FRO,1979,11.14537946
FRO,1980,9.691248793
FRO,1981,10.0198101
FRO,1982,10.34543074
FRO,1983,10.91076063
FRO,1984,11.05252427
FRO,1985,11.34546771
FRO,1986,10.66427936
FRO,1987,10.69715364
FRO,1988,11.20716514
FRO,1989,12.20633717
FRO,1990,14.94722024
FRO,1991,14.06313083
FRO,1992,13.78015329
FRO,1993,12.50113636
FRO,1994,12.44797838
FRO,1995,12.4251086
FRO,1996,13.05718876
FRO,1997,12.76484833
FRO,1998,13.38321168
FRO,1999,13.43767177
FRO,2000,14.58792162
FRO,2001,16.04881539
FRO,2002,15.1995227
FRO,2003,15.28744737
FRO,2004,15.53845834
FRO,2005,14.96114735
FRO,2006,14.02135047
FRO,2007,14.229607
FRO,2008,13.00864185
FRO,2009,11.86633551
FRO,2010,12.99122554
FRO,2011,11.6932398
FRO,2012,12.13140591
FRO,2013,13.91665128
FRO,2014,12.23784857
FRO,2015,
FRO,2016,
FRO,2017,
FSM,1960,
FSM,1961,
FSM,1962,
FSM,1963,
FSM,1964,
FSM,1965,
FSM,1966,
FSM,1967,
FSM,1968,
FSM,1969,
FSM,1970,
FSM,1971,
FSM,1972,
FSM,1973,
FSM,1974,
FSM,1975,
FSM,1976,
FSM,1977,
FSM,1978,
FSM,1979,
FSM,1980,
FSM,1981,
FSM,1982,
FSM,1983,
FSM,1984,
FSM,1985,
FSM,1986,
FSM,1987,
FSM,1988,
FSM,1989,
FSM,1990,
FSM,1991,
FSM,1992,0.976294952
FSM,1993,0.952614159
FSM,1994,0.968120916
FSM,1995,0.988722154
FSM,1996,0.981531049
FSM,1997,1.013898361
FSM,1998,1.084129419
FSM,1999,1.020349484
FSM,2000,1.160529451
FSM,2001,1.574040032
FSM,2002,1.336782479
FSM,2003,1.338872454
FSM,2004,1.341874889
FSM,2005,1.139506196
FSM,2006,1.145026683
FSM,2007,1.326119644
FSM,2008,1.123145543
FSM,2009,1.552020008
FSM,2010,1.097098904
FSM,2011,1.169550006
FSM,2012,1.310870216
FSM,2013,1.379076585
FSM,2014,1.445435754
FSM,2015,
FSM,2016,
FSM,2017,
GAB,1960,0.264455592
GAB,1961,0.327302263
GAB,1962,0.172630373
GAB,1963,0.142058826
GAB,1964,0.364047355
GAB,1965,0.406288321
GAB,1966,0.702908634
GAB,1967,1.827464732
GAB,1968,3.46693516
GAB,1969,2.480154227
GAB,1970,3.529558495
GAB,1971,4.729010139
GAB,1972,4.467698977
GAB,1973,8.506731282
GAB,1974,8.564258296
GAB,1975,8.262822526
GAB,1976,8.601652681
GAB,1977,9.302910836
GAB,1978,10.88384298
GAB,1979,9.493043893
GAB,1980,9.097608341
GAB,1981,8.794870697
GAB,1982,8.549981418
GAB,1983,7.01238099
GAB,1984,7.419466812
GAB,1985,7.611559057
GAB,1986,5.824885965
GAB,1987,4.587602624
GAB,1988,4.808204043
GAB,1989,6.228923984
GAB,1990,4.725217704
GAB,1991,4.637060261
GAB,1992,4.909159769
GAB,1993,4.838359328
GAB,1994,4.146172106
GAB,1995,4.257369927
GAB,1996,4.28587048
GAB,1997,4.198840259
GAB,1998,4.251779335
GAB,1999,4.003618502
GAB,2000,3.812587217
GAB,2001,3.8027877
GAB,2002,3.532692526
GAB,2003,3.495415414
GAB,2004,3.435279888
GAB,2005,3.483729188
GAB,2006,2.888232916
GAB,2007,2.765283613
GAB,2008,2.716100054
GAB,2009,2.678457404
GAB,2010,2.933224404
GAB,2011,2.929968222
GAB,2012,2.905518332
GAB,2013,2.90571962
GAB,2014,2.768265721
GAB,2015,
GAB,2016,
GAB,2017,
GBR,1960,11.15075916
GBR,1961,11.15413892
GBR,1962,11.14292839
GBR,1963,11.25485346
GBR,1964,11.26583889
GBR,1965,11.45615951
GBR,1966,11.31896078
GBR,1967,10.78410455
GBR,1968,10.99348823
GBR,1969,11.34267041
GBR,1970,11.7323973
GBR,1971,11.82303629
GBR,1972,11.56235418
GBR,1973,11.74552694
GBR,1974,10.98359286
GBR,1975,10.73605364
GBR,1976,10.65454202
GBR,1977,10.76186851
GBR,1978,10.76729499
GBR,1979,11.46539104
GBR,1980,10.28675704
GBR,1981,9.955296648
GBR,1982,9.740461658
GBR,1983,9.687798405
GBR,1984,9.381702909
GBR,1985,9.900139784
GBR,1986,10.03463939
GBR,1987,10.06774667
GBR,1988,10.02074396
GBR,1989,10.19193063
GBR,1990,9.710881678
GBR,1991,9.870809033
GBR,1992,9.660929998
GBR,1993,9.454695828
GBR,1994,9.448399895
GBR,1995,9.274846236
GBR,1996,9.480231059
GBR,1997,9.042720853
GBR,1998,9.094403914
GBR,1999,9.047636069
GBR,2000,9.199549233
GBR,2001,9.233174987
GBR,2002,8.904123108
GBR,2003,9.053277839
GBR,2004,8.989140127
GBR,2005,8.982938536
GBR,2006,8.89871022
GBR,2007,8.617163681
GBR,2008,8.424423983
GBR,2009,7.574622131
GBR,2010,7.857836486
GBR,2011,7.079297626
GBR,2012,7.355898277
GBR,2013,7.145844359
GBR,2014,6.49744049
GBR,2015,
GBR,2016,
GBR,2017,
GEO,1960,
GEO,1961,
GEO,1962,
GEO,1963,
GEO,1964,
GEO,1965,
GEO,1966,
GEO,1967,
GEO,1968,
GEO,1969,
GEO,1970,
GEO,1971,
GEO,1972,
GEO,1973,
GEO,1974,
GEO,1975,
GEO,1976,
GEO,1977,
GEO,1978,
GEO,1979,
GEO,1980,
GEO,1981,
GEO,1982,
GEO,1983,
GEO,1984,
GEO,1985,
GEO,1986,
GEO,1987,
GEO,1988,
GEO,1989,
GEO,1990,
GEO,1991,
GEO,1992,3.146690058
GEO,1993,2.026478386
GEO,1994,1.25134791
GEO,1995,0.486454584
GEO,1996,0.880982431
GEO,1997,0.979139818
GEO,1998,1.105665099
GEO,1999,0.975944975
GEO,2000,1.026657085
GEO,2001,0.859400875
GEO,2002,0.777669956
GEO,2003,0.877317601
GEO,2004,1.018467138
GEO,2005,1.209497375
GEO,2006,1.486837282
GEO,2007,1.572983097
GEO,2008,1.282085112
GEO,2009,1.568937657
GEO,2010,1.608398879
GEO,2011,2.05730529
GEO,2012,2.20691085
GEO,2013,2.081139036
GEO,2014,2.411541991
GEO,2015,
GEO,2016,
GEO,2017,
GHA,1960,0.219944359
GHA,1961,0.195992333
GHA,1962,0.202357531
GHA,1963,0.235983576
GHA,1964,0.219630843
GHA,1965,0.221145732
GHA,1966,0.18262989
GHA,1967,0.185683698
GHA,1968,0.214550871
GHA,1969,0.201312033
GHA,1970,0.305406211
GHA,1971,0.260051094
GHA,1972,0.266842904
GHA,1973,0.264726804
GHA,1974,0.305829091
GHA,1975,0.279368253
GHA,1976,0.242918621
GHA,1977,0.29473066
GHA,1978,0.286857916
GHA,1979,0.251979072
GHA,1980,0.236952357
GHA,1981,0.274094735
GHA,1982,0.264935752
GHA,1983,0.307352718
GHA,1984,0.209693353
GHA,1985,0.261553112
GHA,1986,0.232540306
GHA,1987,0.243715826
GHA,1988,0.249068406
GHA,1989,0.234953885
GHA,1990,0.260957011
GHA,1991,0.261623547
GHA,1992,0.257527134
GHA,1993,0.286044063
GHA,1994,0.303371967
GHA,1995,0.314836872
GHA,1996,0.32646561
GHA,1997,0.36151854
GHA,1998,0.354979299
GHA,1999,0.354443096
GHA,2000,0.332065264
GHA,2001,0.356285127
GHA,2002,0.372506201
GHA,2003,0.373214083
GHA,2004,0.350161075
GHA,2005,0.324620095
GHA,2006,0.423190166
GHA,2007,0.432928115
GHA,2008,0.392218773
GHA,2009,0.322460195
GHA,2010,0.406162808
GHA,2011,0.391342522
GHA,2012,0.4615626
GHA,2013,0.554930149
GHA,2014,0.536533378
GHA,2015,
GHA,2016,
GHA,2017,
GIB,1960,2.037744721
GIB,1961,2.158328428
GIB,1962,2.265071652
GIB,1963,2.213659047
GIB,1964,2.160957021
GIB,1965,1.830613264
GIB,1966,2.066924696
GIB,1967,2.294067859
GIB,1968,2.383404348
GIB,1969,2.344046308
GIB,1970,2.439530812
GIB,1971,2.794485434
GIB,1972,2.519928532
GIB,1973,2.880695403
GIB,1974,2.616882455
GIB,1975,2.97545473
GIB,1976,2.589166835
GIB,1977,2.575312688
GIB,1978,2.318646211
GIB,1979,3.037909666
GIB,1980,2.907241015
GIB,1981,1.692424342
GIB,1982,0.724202627
GIB,1983,1.206924925
GIB,1984,1.088309975
GIB,1985,1.456748436
GIB,1986,1.344387415
GIB,1987,1.60270979
GIB,1988,2.364281109
GIB,1989,2.381006083
GIB,1990,4.9037512
GIB,1991,6.778652609
GIB,1992,7.988290956
GIB,1993,8.046281606
GIB,1994,9.445024252
GIB,1995,9.122798288
GIB,1996,9.293627806
GIB,1997,9.588808263
GIB,1998,10.0005844
GIB,1999,10.29424672
GIB,2000,10.7022771
GIB,2001,10.98674061
GIB,2002,11.04378012
GIB,2003,11.21371375
GIB,2004,12.07157637
GIB,2005,12.45762818
GIB,2006,12.94395591
GIB,2007,12.74595509
GIB,2008,12.99560064
GIB,2009,14.01996602
GIB,2010,14.03202868
GIB,2011,13.50220027
GIB,2012,13.74184338
GIB,2013,14.52448937
GIB,2014,15.51348493
GIB,2015,
GIB,2016,
GIB,2017,
GIN,1960,0.114804877
GIN,1961,0.169541827
GIN,1962,0.178845866
GIN,1963,0.185819195
GIN,1964,0.183751222
GIN,1965,0.179671185
GIN,1966,0.182009583
GIN,1967,0.180456947
GIN,1968,0.1825807
GIN,1969,0.179651167
GIN,1970,0.187705017
GIN,1971,0.190925082
GIN,1972,0.193669469
GIN,1973,0.185709099
GIN,1974,0.193242275
GIN,1975,0.193242592
GIN,1976,0.202531906
GIN,1977,0.205089299
GIN,1978,0.204038602
GIN,1979,0.212265973
GIN,1980,0.213750432
GIN,1981,0.215716034
GIN,1982,0.20951583
GIN,1983,0.198195779
GIN,1984,0.198070095
GIN,1985,0.19543806
GIN,1986,0.190719449
GIN,1987,0.184662295
GIN,1988,0.18483921
GIN,1989,0.181105185
GIN,1990,0.166320537
GIN,1991,0.161077346
GIN,1992,0.156796627
GIN,1993,0.152040084
GIN,1994,0.165747451
GIN,1995,0.163988773
GIN,1996,0.167736278
GIN,1997,0.170200413
GIN,1998,0.176810242
GIN,1999,0.182634526
GIN,2000,0.186502517
GIN,2001,0.191706204
GIN,2002,0.197449478
GIN,2003,0.202062483
GIN,2004,0.204790633
GIN,2005,0.188658482
GIN,2006,0.191487708
GIN,2007,0.19503142
GIN,2008,0.212067121
GIN,2009,0.214326136
GIN,2010,0.2412015
GIN,2011,0.251884294
GIN,2012,0.22883261
GIN,2013,0.199296674
GIN,2014,0.207492621
GIN,2015,
GIN,2016,
GIN,2017,
GMB,1960,0.04983312
GMB,1961,0.058401484
GMB,1962,0.066929493
GMB,1963,0.075399926
GMB,1964,0.074352495
GMB,1965,0.073182475
GMB,1966,0.080854035
GMB,1967,0.079269538
GMB,1968,0.086178938
GMB,1969,0.109387836
GMB,1970,0.10657858
GMB,1971,0.119525678
GMB,1972,0.139094995
GMB,1973,0.127258549
GMB,1974,0.123318536
GMB,1975,0.190010939
GMB,1976,0.18457744
GMB,1977,0.206004889
GMB,1978,0.24540048
GMB,1979,0.25066777
GMB,1980,0.260901866
GMB,1981,0.252123803
GMB,1982,0.248913161
GMB,1983,0.239659675
GMB,1984,0.245825156
GMB,1985,0.235418579
GMB,1986,0.210475235
GMB,1987,0.223451578
GMB,1988,0.217484135
GMB,1989,0.20392152
GMB,1990,0.191987854
GMB,1991,0.189240995
GMB,1992,0.183402775
GMB,1993,0.185466868
GMB,1994,0.180374006
GMB,1995,0.185719123
GMB,1996,0.180556721
GMB,1997,0.175521575
GMB,1998,0.183200912
GMB,1999,0.19325509
GMB,2000,0.199448144
GMB,2001,0.199153086
GMB,2002,0.220912206
GMB,2003,0.213922821
GMB,2004,0.209756659
