Year,Country,CountryName,Population,AverageTemperature,MinTemperature,MaxTemperature,GDP,Emissions,TotalDeaths,TotalAffected,TotalDamage,Meantemperature,AN_Temp,MeanGDP,AN_GDP,MeanCO2,AN_CO2,MeanPop,AN_POP
1983,MEX,Mexico,74196548,20.67541667,20.46083333,20.89,1.49E+11,278.3062,408,0,0,20.90401101,0.22859434,3.63E+11,2.14E+11,280.9360774,2.629877358,78762835.77,4566287.774
1983,NGA,Nigeria,79462277,27.02775,26.68316667,27.37233333,35451565749,59.7052,0,0,0,27.0908978,0.063147799,62434227185,26982661436,53.07827358,-6.626926415,92269841.08,12807564.08
1983,PAK,Pakistan,86297640,20.57283333,20.27266667,20.873,28691890433,40.0222,158,64943,0,21.07655818,0.503724843,52806213638,24114323205,65.45923962,25.43703962,100721180.1,14423540.06
1983,USA,United States,233792000,8.912333333,8.729916667,9.09475,3.64E+12,4335.9166,0,0,0,9.135677673,0.22334434,5.95E+12,2.31E+12,4835.256547,499.3399472,244696395.8,10904395.77
1984,AUS,Australia,15544000,21.51691667,21.33475,21.69908333,1.93E+11,236.3612,36,0,3000,22.01454717,0.497630503,3.26E+11,1.33E+11,252.3304792,15.96927925,16163360.87,619360.8679
1984,BGD,Bangladesh,90732362,25.06541667,24.77675,25.35408333,18920840000,9.1008,2400,0,0,25.28250472,0.21708805,35173952142,16253112142,18.18194528,9.081145283,98939874.21,8207512.208
1984,BRA,Brazil,132800684,25.10991667,24.91458333,25.30525,2.09E+11,167.6056,1135,0,0,25.22883491,0.118918239,5.22E+11,3.13E+11,210.8392,43.2336,137590674.3,4789990.283
1984,CAN,Canada,25702000,-4.63425,-4.8775,-4.391,3.55E+11,425.1993,0,30000,1.00E+06,-4.422849057,0.211400943,5.36E+11,1.81E+11,434.3247113,9.125411321,26407064.92,705064.9245
1984,CHN,China,1036825000,6.517916667,6.342,6.693833333,2.60E+11,1802.3171,144,0,0,7.139169811,0.621253145,1.13E+12,8.66E+11,2772.717077,970.3999774,1049505755,12680754.72
1984,DEU,Germany,77858685,8.123,7.920666667,8.325333333,7.22E+11,1033.2367,0,0,0,8.871939922,0.748939922,1.74E+12,1.02E+12,971.3597326,-61.87696744,80087562.58,2228877.581
1984,ESP,Spain,38330364,13.36575,13.17441667,13.55708333,1.72E+11,197.6668,26,0,0,14.11321384,0.747463836,4.70E+11,2.98E+11,212.3998415,14.73304151,38244689.89,-85674.11321
1984,FRA,France,56470769,12.86825,12.63825,13.09825,5.31E+11,407.301,0,0,0,13.32412736,0.455877358,1.04E+12,5.08E+11,413.2225113,5.921511321,56972193.17,501424.1698
1984,GBR,United Kingdom,56422072,8.90725,8.661,9.1535,4.61E+11,529.1089,0,0,0,8.956007862,0.048757862,1.01E+12,5.49E+11,581.3134792,52.20457925,57367943.06,945871.0566
1984,IDN,Indonesia,161555583,25.77325,25.55425,25.99225,84853699994,112.4873,0,403747,0,26.15976993,0.386519928,1.83E+11,98221784537,199.246887,86.75958696,178093963.5,16538380.48
1984,IND,India,764245202,24.18508333,23.99583333,24.37433333,2.09E+11,385.9288,0,0,0,24.35244969,0.167366352,3.92E+11,1.83E+11,646.297066,260.368266,819442916.4,55197714.42
1984,ITA,Italy,56576718,12.48633333,12.2735,12.69916667,4.36E+11,364.6016,0,0,0,13.25787264,0.771539308,8.47E+11,4.11E+11,368.5825604,3.980960377,55873572.26,-703145.7358
1984,JPN,Japan,120018000,11.65991667,11.46725,11.85258333,1.32E+12,937.0721,34,0,0,12.46862107,0.808704403,2.50E+12,1.18E+12,954.1336679,17.06156792,116985539.1,-3032460.906
1984,KOR,"Korea, Rep.",40405956,11.80258333,11.59308333,12.01208333,96597434180,164.0488,251,355251,0,12.40232862,0.599745283,3.30E+11,2.33E+11,240.3905358,76.34173585,39940599.32,-465356.6792
1984,MEX,Mexico,75780605,20.5115,20.30683333,20.71616667,1.76E+11,277.5097,0,72448,0,20.90401101,0.392511006,3.63E+11,1.87E+11,280.9360774,3.426377358,78762835.77,2982230.774
1984,NGA,Nigeria,81497739,27.07908333,26.73725,27.42091667,28500815241,69.4059,100,0,0,27.0908978,0.011814465,62434227185,33933411944,53.07827358,-16.32762642,92269841.08,10772102.08
1984,PAK,Pakistan,89228949,20.87508333,20.5385,21.21166667,31151824659,42.5573,0,0,0,21.07655818,0.201474843,52806213638,21654388979,65.45923962,22.90193962,100721180.1,11492231.06
1984,USA,United States,235825000,8.811166667,8.64775,8.974583333,4.04E+12,4468.262,0,20553,0,9.135677673,0.324511006,5.95E+12,1.91E+12,4835.256547,366.9945472,244696395.8,8871395.774
1985,AUS,Australia,15758000,22.04341667,21.83183333,22.255,1.80E+11,240.988,0,0,168202,22.01454717,-0.028869497,3.26E+11,1.46E+11,252.3304792,11.34247925,16163360.87,405360.8679
1985,BGD,Bangladesh,93199865,25.42141667,25.11975,25.72308333,22278423077,10.2112,16555,0,0,25.28250472,-0.13891195,35173952142,12895529065,18.18194528,7.970745283,98939874.21,5740009.208
1985,BRA,Brazil,135676281,24.96566667,24.72858333,25.20275,2.23E+11,179.9368,0,0,0,25.22883491,0.263168239,5.22E+11,2.99E+11,210.8392,30.9024,137590674.3,1914393.283
1985,CAN,Canada,25942000,-4.901166667,-5.14875,-4.653583333,3.65E+11,421.6756,0,0,0,-4.422849057,0.47831761,5.36E+11,1.71E+11,434.3247113,12.64911132,26407064.92,465064.9245
1985,CHN,China,1051040000,6.74025,6.542416667,6.938083333,3.09E+11,1951.7732,0,0,0,7.139169811,0.398919811,1.13E+12,8.17E+11,2772.717077,820.9438774,1049505755,-1534245.283
1985,DEU,Germany,77684873,7.613333333,7.406333333,7.820333333,7.30E+11,1044.1101,0,0,0,8.871939922,1.258606589,1.74E+12,1.01E+12,971.3597326,-72.75036744,80087562.58,2402689.581
1985,ESP,Spain,38469512,14.13183333,13.88858333,14.37508333,1.80E+11,199.931,0,0,0,14.11321384,-0.018619497,4.70E+11,2.90E+11,212.3998415,12.46884151,38244689.89,-224822.1132
1985,FRA,France,56795686,12.628,12.38858333,12.86741667,5.53E+11,402.4593,0,0,0,13.32412736,0.696127358,1.04E+12,4.86E+11,413.2225113,10.76321132,56972193.17,176507.1698
1985,GBR,United Kingdom,56550268,8.17325,7.935666667,8.410833333,4.89E+11,559.6281,248,445,0,8.956007862,0.782757862,1.01E+12,5.21E+11,581.3134792,21.68537925,57367943.06,817675.0566
1985,IDN,Indonesia,165012196,25.99408333,25.756,26.23216667,85289491750,121.6304,0,15385,0,26.15976993,0.165686594,1.83E+11,97785992781,199.246887,77.61648696,178093963.5,13081767.48
1985,IND,India,781666671,24.48633333,24.272,24.70066667,2.29E+11,424.256,4373,0,0,24.35244969,-0.133883648,3.92E+11,1.63E+11,646.297066,222.041066,819442916.4,37776245.42
1985,ITA,Italy,56593071,13.05833333,12.82258333,13.29408333,4.51E+11,368.983,375,71,0,13.25787264,0.199539308,8.47E+11,3.96E+11,368.5825604,-0.400439623,55873572.26,-719498.7358
1985,JPN,Japan,120754000,12.28133333,12.08291667,12.47975,1.40E+12,912.403,0,0,0,12.46862107,0.187287736,2.50E+12,1.10E+12,954.1336679,41.73066792,116985539.1,-3768460.906
1985,KOR,"Korea, Rep.",40805744,12.17716667,11.96341667,12.39091667,1.00E+11,178.4848,70,34,0,12.40232862,0.22516195,3.30E+11,2.30E+11,240.3905358,61.90573585,39940599.32,-865144.6792
1985,MEX,Mexico,77360707,20.60391667,20.3815,20.82633333,1.84E+11,288.4057,0,2135303,0,20.90401101,0.30009434,3.63E+11,1.79E+11,280.9360774,-7.469622642,78762835.77,1402128.774
1985,NGA,Nigeria,83613300,26.95925,26.64733333,27.27116667,28873977228,69.6359,0,6000,8000,27.0908978,0.131647799,62434227185,33560249957,53.07827358,-16.55762642,92269841.08,8656541.075
1985,PAK,Pakistan,92219488,21.28275,20.98366667,21.58183333,31144920554,46.8135,5,12038,2000,21.07655818,-0.206191824,52806213638,21661293084,65.45923962,18.64573962,100721180.1,8501692.057
1985,USA,United States,237924000,8.587,8.388916667,8.785083333,4.35E+12,4484.3382,387,1026315,0,9.135677673,0.548677673,5.95E+12,1.60E+12,4835.256547,350.9183472,244696395.8,6772395.774
1986,AUS,Australia,16018400,22.09325,21.91116667,22.27533333,1.82E+11,239.7222,15,0,265839,22.01454717,-0.07870283,3.26E+11,1.44E+11,252.3304792,12.60827925,16163360.87,144960.8679
1986,BGD,Bangladesh,95742431,25.29425,24.99458333,25.59391667,21774033333,11.4337,2561,0,0,25.28250472,-0.011745283,35173952142,13399918809,18.18194528,6.748245283,98939874.21,3197443.208
1986,BRA,Brazil,138499464,25.131,24.93108333,25.33091667,2.68E+11,197.2262,0,0,0,25.22883491,0.097834906,5.22E+11,2.54E+11,210.8392,13.613,137590674.3,-908789.717
1986,CAN,Canada,26204000,-4.843916667,-5.088416667,-4.599416667,3.77E+11,404.6601,0,14471,0,-4.422849057,0.42106761,5.36E+11,1.59E+11,434.3247113,29.66461132,26407064.92,203064.9245
1986,CHN,China,1066790000,6.870166667,6.683916667,7.056416667,3.01E+11,2052.242,0,0,0,7.139169811,0.269003145,1.13E+12,8.25E+11,2772.717077,720.4750774,1049505755,-17284245.28
1986,DEU,Germany,77720436,8.085083333,7.89725,8.272916667,1.04E+12,1047.4633,0,0,0,8.871939922,0.786856589,1.74E+12,7.03E+11,971.3597326,-76.10356744,80087562.58,2367126.581
1986,ESP,Spain,38584624,13.87625,13.6435,14.109,2.51E+11,189.1122,0,0,0,14.11321384,0.236963836,4.70E+11,2.19E+11,212.3998415,23.28764151,38244689.89,-339934.1132
1986,FRA,France,57132691,12.87166667,12.6555,13.08783333,7.71E+11,387.4211,5,2000,0,13.32412736,0.452460692,1.04E+12,2.68E+11,413.2225113,25.80141132,56972193.17,-160497.8302
1986,GBR,United Kingdom,56681396,8.00275,7.79,8.2155,6.01E+11,568.5548,0,0,0,8.956007862,0.953257862,1.01E+12,4.09E+11,581.3134792,12.75867925,57367943.06,686547.0566
1986,IDN,Indonesia,168402025,26.05716667,25.84333333,26.271,79954072570,122.2043,510,0,0,26.15976993,0.102603261,1.83E+11,1.03E+11,199.246887,77.04258696,178093963.5,9691938.478
1986,IND,India,799181436,24.2945,24.07408333,24.51491667,2.46E+11,455.0665,2072,0,0,24.35244969,0.057949686,3.92E+11,1.46E+11,646.297066,191.230566,819442916.4,20261480.42
1986,ITA,Italy,56596155,13.13283333,12.931,13.33466667,6.38E+11,363.1882,21,0,0,13.25787264,0.125039308,8.47E+11,2.09E+11,368.5825604,5.394360377,55873572.26,-722582.7358
1986,JPN,Japan,121492000,11.69141667,11.52091667,11.86191667,2.08E+12,912.2622,0,0,0,12.46862107,0.777204403,2.50E+12,4.23E+11,954.1336679,41.87146792,116985539.1,-4506460.906
1986,KOR,"Korea, Rep.",41213674,11.60191667,11.39808333,11.80575,1.16E+11,182.6718,58,0,0,12.40232862,0.80041195,3.30E+11,2.14E+11,240.3905358,57.71873585,39940599.32,-1273074.679
1986,MEX,Mexico,78934125,20.85066667,20.65675,21.04458333,1.29E+11,294.4666,207,0,0,20.90401101,0.05334434,3.63E+11,2.34E+11,280.9360774,-13.53052264,78762835.77,-171289.2264
1986,NGA,Nigeria,85818502,27.06725,26.751,27.3835,20721499308,73.1922,0,0,0,27.0908978,0.023647799,62434227185,41712727877,53.07827358,-20.11392642,92269841.08,6451339.075
1986,PAK,Pakistan,95264460,20.64058333,20.36225,20.91891667,31899071054,49.0586,0,0,0,21.07655818,0.435974843,52806213638,20907142584,65.45923962,16.40063962,100721180.1,5456720.057
1986,USA,United States,240133000,9.5595,9.36625,9.75275,4.59E+12,4487.8558,0,0,0,9.135677673,-0.423822327,5.95E+12,1.36E+12,4835.256547,347.4007472,244696395.8,4563395.774
1987,AUS,Australia,16263900,22.07241667,21.91483333,22.23,1.89E+11,255.8502,0,0,0,22.01454717,-0.057869497,3.26E+11,1.37E+11,252.3304792,-3.519720755,16163360.87,-100539.1321
1987,BGD,Bangladesh,98343809,25.64241667,25.36875,25.91608333,24298032258,11.8303,3818,0,0,25.28250472,-0.35991195,35173952142,10875919884,18.18194528,6.351645283,98939874.21,596065.2075
1987,BRA,Brazil,141273488,25.56341667,25.35758333,25.76925,2.94E+11,205.7887,0,0,0,25.22883491,-0.334581761,5.22E+11,2.28E+11,210.8392,5.0505,137590674.3,-3682813.717
1987,CAN,Canada,26550000,-3.343333333,-3.581083333,-3.105583333,4.31E+11,430.9217,27,0,450000,-4.422849057,-1.079515723,5.36E+11,1.05E+11,434.3247113,3.403011321,26407064.92,-142935.0755
1987,CHN,China,1084035000,7.249,7.09025,7.40775,2.73E+11,2191.053,0,0,0,7.139169811,-0.109830189,1.13E+12,8.53E+11,2772.717077,581.6640774,1049505755,-34529245.28
1987,DEU,Germany,77839920,7.58925,7.411333333,7.767166667,1.29E+12,1032.4339,0,0,0,8.871939922,1.282689922,1.74E+12,4.53E+11,971.3597326,-61.07416744,80087562.58,2247642.581
1987,ESP,Spain,38684815,14.46091667,14.24825,14.67358333,3.18E+11,189.5076,0,0,0,14.11321384,-0.34770283,4.70E+11,1.52E+11,212.3998415,22.89224151,38244689.89,-440125.1132
1987,FRA,France,57482591,12.95516667,12.75683333,13.1535,9.34E+11,379.6927,0,0,0,13.32412736,0.368960692,1.04E+12,1.05E+11,413.2225113,33.52981132,56972193.17,-510397.8302
1987,GBR,United Kingdom,56802050,8.33025,8.13175,8.52875,7.45E+11,571.6685,0,0,0,8.956007862,0.625757862,1.01E+12,2.65E+11,581.3134792,9.644979245,57367943.06,565893.0566
1987,IDN,Indonesia,171728917,26.36833333,26.171,26.56566667,75929617577,123.9224,0,0,0,26.15976993,-0.208563406,1.83E+11,1.07E+11,199.246887,75.32448696,178093963.5,6365046.478
1987,IND,India,816792741,24.78908333,24.58875,24.98941667,2.75E+11,486.0673,2667,0,0,24.35244969,-0.436633648,3.92E+11,1.17E+11,646.297066,160.229766,819442916.4,2650175.415
1987,ITA,Italy,56601931,13.1765,12.9855,13.3675,8.03E+11,380.0993,0,0,0,13.25787264,0.081372642,8.47E+11,43797953944,368.5825604,-11.51673962,55873572.26,-728358.7358
1987,JPN,Japan,122091000,12.54383333,12.38,12.70766667,2.53E+12,902.5328,10,87662,0,12.46862107,-0.075212264,2.50E+12,-26948369890,954.1336679,51.60086792,116985539.1,-5105460.906
1987,KOR,"Korea, Rep.",41621690,12.35925,12.17191667,12.54658333,1.46E+11,192.9399,809,0,0,12.40232862,0.043078616,3.30E+11,1.84E+11,240.3905358,47.45063585,39940599.32,-1681090.679
1987,MEX,Mexico,80503052,20.45516667,20.25033333,20.66,1.40E+11,307.2896,153,0,0,20.90401101,0.44884434,3.63E+11,2.23E+11,280.9360774,-26.35352264,78762835.77,-1740216.226
1987,NGA,Nigeria,88101628,27.61325,27.336,27.8905,24093203445,59.0244,0,0,0,27.0908978,-0.522352201,62434227185,38341023740,53.07827358,-5.946126415,92269841.08,4168213.075
1987,PAK,Pakistan,98357473,21.43683333,21.17833333,21.69533333,33351528115,52.9885,78,0,0,21.07655818,-0.360275157,52806213638,19454685523,65.45923962,12.47073962,100721180.1,2363707.057
1987,USA,United States,242289000,9.628166667,9.475833333,9.7805,4.87E+12,4680.8341,0,0,0,9.135677673,-0.492488994,5.95E+12,1.08E+12,4835.256547,154.4224472,244696395.8,2407395.774
1988,AUS,Australia,16532200,22.63008333,22.46575,22.79441667,2.36E+11,260.8788,17,0,88472,22.01454717,-0.615536164,3.26E+11,89948349583,252.3304792,-8.548320755,16163360.87,-368839.1321
1988,BGD,Bangladesh,100975321,25.70966667,25.44425,25.97508333,26579005760,13.5103,4296,0,0,25.28250472,-0.42716195,35173952142,8594946382,18.18194528,4.671645283,98939874.21,-2035446.792
1988,BRA,Brazil,144001542,25.17733333,24.9885,25.36616667,3.30E+11,207.563,0,0,0,25.22883491,0.051501572,5.22E+11,1.92E+11,210.8392,3.2762,137590674.3,-6410867.717
1988,CAN,Canada,26895000,-4.125166667,-4.356416667,-3.893916667,5.07E+11,455.608,0,0,0,-4.422849057,-0.29768239,5.36E+11,29023245573,434.3247113,-21.28328868,26407064.92,-487935.0755
1988,CHN,China,1101630000,7.220833333,7.04525,7.396416667,3.12E+11,2347.7635,0,76257544,0,7.139169811,-0.081663522,1.13E+12,8.14E+11,2772.717077,424.9535774,1049505755,-52124245.28
1988,DEU,Germany,78144619,9.195583333,9.030416667,9.36075,1.40E+12,1029.0144,0,0,0,8.871939922,-0.323643411,1.74E+12,3.43E+11,971.3597326,-57.65466744,80087562.58,1942943.581
1988,ESP,Spain,38766939,14.16133333,13.98058333,14.34208333,3.75E+11,197.4574,0,0,0,14.11321384,-0.048119497,4.70E+11,94677077826,212.3998415,14.94244151,38244689.89,-522249.1132
1988,FRA,France,57836486,13.58091667,13.37625,13.78558333,1.02E+12,374.6584,89,343,0,13.32412736,-0.256789308,1.04E+12,19297541620,413.2225113,38.56411132,56972193.17,-864292.8302
1988,GBR,United Kingdom,56928327,8.973083333,8.778583333,9.167583333,9.10E+11,570.2949,230,0,0,8.956007862,-0.017075472,1.01E+12,99819919109,581.3134792,11.01857925,57367943.06,439616.0566
1988,IDN,Indonesia,175000916,26.25066667,26.046,26.45533333,84300174477,132.7693,475,0,0,26.15976993,-0.090896739,1.83E+11,98775310054,199.246887,66.47758696,178093963.5,3093047.478
1988,IND,India,834489322,24.72775,24.56075,24.89475,2.93E+11,525.0817,8902,0,0,24.35244969,-0.375300314,3.92E+11,99229380575,646.297066,121.215366,819442916.4,-15046405.58
1988,ITA,Italy,56629288,13.50766667,13.32966667,13.68566667,8.89E+11,385.963,32,0,0,13.25787264,-0.249794025,8.47E+11,-42202046056,368.5825604,-17.38043962,55873572.26,-755715.7358
1988,JPN,Japan,122613000,11.96766667,11.81125,12.12408333,3.07E+12,985.4671,0,0,0,12.46862107,0.500954403,2.50E+12,-5.67E+11,954.1336679,-31.33343208,116985539.1,-5627460.906
1988,KOR,"Korea, Rep.",42031247,12.22625,12.0435,12.409,1.97E+11,222.3079,65,0,0,12.40232862,0.176078616,3.30E+11,1.33E+11,240.3905358,18.08263585,39940599.32,-2090647.679
1988,MEX,Mexico,82083919,20.73608333,20.5465,20.92566667,1.83E+11,307.0178,0,0,0,20.90401101,0.167927673,3.63E+11,1.80E+11,280.9360774,-26.08172264,78762835.77,-3321083.226
1988,NGA,Nigeria,90450281,27.03783333,26.77758333,27.29808333,23272161397,70.4213,0,0,0,27.0908978,0.053064465,62434227185,39162065788,53.07827358,-17.34302642,92269841.08,1819560.075
1988,PAK,Pakistan,101474835,21.81225,21.54316667,22.08133333,38472741737,57.6073,486,0,0,21.07655818,-0.735691824,52806213638,14333471901,65.45923962,7.851939623,100721180.1,-753654.9434
1988,USA,United States,244499000,9.275333333,9.123083333,9.427583333,5.25E+12,4885.5905,0,0,0,9.135677673,-0.13965566,5.95E+12,7.01E+11,4835.256547,-50.33395283,244696395.8,197395.7736
1989,AUS,Australia,16814400,21.86283333,21.64991667,22.07575,2.99E+11,277.4856,98,0,0,22.01454717,0.151713836,3.26E+11,26948349583,252.3304792,-25.15512075,16163360.87,-651039.1321
1989,BGD,Bangladesh,103599232,25.30475,24.9995,25.61,28781714764,13.4163,0,0,0,25.28250472,-0.022245283,35173952142,6392237378,18.18194528,4.765645283,98939874.21,-4659357.792
1989,BRA,Brazil,146691981,24.87141667,24.66116667,25.08166667,4.26E+11,212.1136,378,0,0,25.22883491,0.357418239,5.22E+11,95522482591,210.8392,-1.2744,137590674.3,-9101306.717
1989,CAN,Canada,27379000,-5.073333333,-5.322666667,-4.824,5.65E+11,462.8177,0,0,0,-4.422849057,0.650484277,5.36E+11,-28976754427,434.3247113,-28.49298868,26407064.92,-971935.0755
1989,CHN,China,1118650000,7.23975,7.036583333,7.442916667,3.48E+11,2386.885,3909,0,0,7.139169811,-0.100580189,1.13E+12,7.78E+11,2772.717077,385.8320774,1049505755,-69144245.28
1989,DEU,Germany,78751283,9.679833333,9.47125,9.888416667,1.39E+12,1012.7496,0,0,0,8.871939922,-0.807893411,1.74E+12,3.53E+11,971.3597326,-41.38986744,80087562.58,1336279.581
1989,ESP,Spain,38827764,15.04591667,14.8095,15.28233333,4.14E+11,224.8848,45,0,0,14.11321384,-0.93270283,4.70E+11,55677077826,212.3998415,-12.48495849,38244689.89,-583074.1132
1989,FRA,France,58182702,13.93008333,13.68316667,14.177,1.03E+12,392.9411,0,0,0,13.32412736,-0.605955975,1.04E+12,9297541620,413.2225113,20.28141132,56972193.17,-1210508.83
1989,GBR,United Kingdom,57076711,9.5875,9.353333333,9.821666667,9.27E+11,581.5773,215,0,0,8.956007862,-0.631492138,1.01E+12,82819919109,581.3134792,-0.263820755,57367943.06,291232.0566
1989,IDN,Indonesia,178233223,26.054,25.808,26.3,94451427898,131.7319,0,99038,0,26.15976993,0.105769928,1.83E+11,88624056633,199.246887,67.51498696,178093963.5,-139259.5217
1989,IND,India,852270034,24.16233333,23.94408333,24.38058333,2.92E+11,576.4045,2930,0,0,24.35244969,0.190116352,3.92E+11,1.00E+11,646.297066,69.89256604,819442916.4,-32827117.58
1989,ITA,Italy,56671781,13.32916667,13.08558333,13.57275,9.26E+11,404.7427,25,0,0,13.25787264,-0.071294025,8.47E+11,-79202046056,368.5825604,-36.16013962,55873572.26,-798208.7358
1989,JPN,Japan,123116000,12.91175,12.72758333,13.09591667,3.05E+12,1021.6848,80,0,0,12.46862107,-0.443128931,2.50E+12,-5.47E+11,954.1336679,-67.55113208,116985539.1,-6130460.906
1989,KOR,"Korea, Rep.",42449038,12.95183333,12.74408333,13.15958333,2.44E+11,236.2482,140,0,0,12.40232862,-0.549504717,3.30E+11,85683145983,240.3905358,4.142335849,39940599.32,-2508438.679
1989,MEX,Mexico,83697891,20.96516667,20.71758333,21.21275,2.23E+11,361.8023,0,0,0,20.90401101,-0.06115566,3.63E+11,1.40E+11,280.9360774,-80.86622264,78762835.77,-4935055.226
1989,NGA,Nigeria,92844353,26.37616667,26.06333333,26.689,24231168859,42.1194,0,0,0,27.0908978,0.714731132,62434227185,38203058326,53.07827358,10.95887358,92269841.08,-574511.9245
1989,PAK,Pakistan,104588490,20.65,20.32191667,20.97808333,40171019643,60.3166,305,0,0,21.07655818,0.426558176,52806213638,12635193995,65.45923962,5.142639623,100721180.1,-3867309.943
1989,RUS,Russian Federation,147721000,-4.07325,-4.286083333,-3.860416667,5.07E+11,2481.7172,0,0,0,-4.231836806,-0.158586806,7.56E+11,2.49E+11,1738.519583,-743.1976167,145834374.2,-1886625.833
1989,USA,United States,246819000,8.873083333,8.688166667,9.058,5.66E+12,4948.0212,603,0,0,9.135677673,0.26259434,5.95E+12,2.91E+11,4835.256547,-112.7646528,244696395.8,-2122604.226
1990,AUS,Australia,17065100,22.35575,22.17,22.5415,3.11E+11,278.4244,0,0,0,22.01454717,-0.34120283,3.26E+11,14948349583,252.3304792,-26.09392075,16163360.87,-901739.1321
1990,BGD,Bangladesh,106188642,25.28175,24.93316667,25.63033333,31598341234,15.49,1380,0,0,25.28250472,0.000754717,35173952142,3575610908,18.18194528,2.691945283,98939874.21,-7248767.792
1990,BRA,Brazil,149352145,25.27491667,25.05766667,25.49216667,4.62E+11,206.9211,68,0,0,25.22883491,-0.046081761,5.22E+11,59522482591,210.8392,3.9181,137590674.3,-11761470.72
1990,CAN,Canada,27791000,-5.021916667,-5.293166667,-4.750666667,5.94E+11,463.8798,0,0,0,-4.422849057,0.59906761,5.36E+11,-57976754427,434.3247113,-29.55508868,26407064.92,-1383935.075
1990,CHN,China,1135185000,7.636,7.4515,7.8205,3.61E+11,2420.3021,1819,48277220,0,7.139169811,-0.496830189,1.13E+12,7.65E+11,2772.717077,352.4149774,1049505755,-85679245.28
1990,DEU,Germany,79433029,9.6895,9.469833333,9.909166667,1.76E+12,1052.9975,0,0,0,8.871939922,-0.817560078,1.74E+12,-16906976744,971.3597326,-81.63776744,80087562.58,654533.5814
1990,ESP,Spain,38867322,14.76208333,14.52716667,14.997,5.35E+11,231.895,0,0,0,14.11321384,-0.648869497,4.70E+11,-65322922174,212.3998415,-19.49515849,38244689.89,-622632.1132
1990,FRA,France,58512808,14.03883333,13.80041667,14.27725,1.27E+12,403.1017,73,0,0,13.32412736,-0.714705975,1.04E+12,-2.31E+11,413.2225113,10.12081132,56972193.17,-1540614.83
1990,GBR,United Kingdom,57247586,9.674583333,9.442166667,9.907,1.09E+12,601.0676,0,0,0,8.956007862,-0.718575472,1.01E+12,-80180080891,581.3134792,-19.75412075,57367943.06,120357.0566
1990,IDN,Indonesia,181436821,26.23783333,25.96033333,26.51533333,1.06E+11,150.3454,522,0,0,26.15976993,-0.078063406,1.83E+11,77075484531,199.246887,48.90148696,178093963.5,-3342857.522
1990,IND,India,870133480,24.17816667,23.94183333,24.4145,3.17E+11,616.5791,4077,0,0,24.35244969,0.174283019,3.92E+11,75229380575,646.297066,29.71796604,819442916.4,-50690563.58
1990,ITA,Italy,56719240,13.71691667,13.51175,13.92208333,1.18E+12,439.9441,0,0,0,13.25787264,-0.459044025,8.47E+11,-3.33E+11,368.5825604,-71.36153962,55873572.26,-845667.7358
1990,JPN,Japan,123537000,13.59058333,13.38783333,13.79333333,3.13E+12,1155.2634,67,148366,5713000,12.46862107,-1.121962264,2.50E+12,-6.27E+11,954.1336679,-201.1297321,116985539.1,-6551460.906
1990,KOR,"Korea, Rep.",42869283,13.2295,13.00033333,13.45866667,2.79E+11,247.4382,0,0,0,12.40232862,-0.827171384,3.30E+11,50683145983,240.3905358,-7.047664151,39940599.32,-2928683.679
1990,MEX,Mexico,85357874,20.96083333,20.75058333,21.17108333,2.63E+11,318.4148,536,0,0,20.90401101,-0.056822327,3.63E+11,99793210063,280.9360774,-37.47872264,78762835.77,-6595038.226
1990,NGA,Nigeria,95269988,27.36616667,26.97375,27.75858333,30757075595,38.8572,269,0,0,27.0908978,-0.275268868,62434227185,31677151590,53.07827358,14.22107358,92269841.08,-3000146.925
1990,PAK,Pakistan,107678614,21.37641667,21.05375,21.69908333,40010424929,67.8285,551,0,0,21.07655818,-0.299858491,52806213638,12795788709,65.45923962,-2.369260377,100721180.1,-6957433.943
1990,RUS,Russian Federation,148292000,-4.022916667,-4.250916667,-3.794916667,5.17E+11,2571.2107,0,0,0,-4.231836806,-0.208920139,7.56E+11,2.39E+11,1738.519583,-832.6911167,145834374.2,-2457625.833
1990,USA,United States,249623000,9.521583333,9.335416667,9.70775,5.98E+12,5121.2645,0,0,0,9.135677673,-0.38590566,5.95E+12,-29245283019,4835.256547,-286.0079528,244696395.8,-4926604.226
1991,AUS,Australia,17284000,22.48741667,22.338,22.63683333,3.25E+11,279.8724,0,0,0,22.01454717,-0.472869497,3.26E+11,948349583.3,252.3304792,-27.54192075,16163360.87,-1120639.132
1991,BGD,Bangladesh,108727432,25.13516667,24.94066667,25.32966667,30957483950,15.9026,142679,0,0,25.28250472,0.14733805,35173952142,4216468192,18.18194528,2.279345283,98939874.21,-9787557.792
1991,BRA,Brazil,151976577,25.29216667,25.1325,25.45183333,6.03E+11,217.2275,0,0,0,25.22883491,-0.063331761,5.22E+11,-81477517409,210.8392,-6.3883,137590674.3,-14385902.72
1991,CAN,Canada,28171682,-4.426666667,-4.635333333,-4.218,6.10E+11,454.6275,0,0,0,-4.422849057,0.00381761,5.36E+11,-73976754427,434.3247113,-20.30278868,26407064.92,-1764617.075
1991,CHN,China,1150780000,7.097166667,6.941583333,7.25275,3.83E+11,2538.924,5927,0,0,7.139169811,0.042003145,1.13E+12,7.43E+11,2772.717077,233.7930774,1049505755,-101274245.3
